employee_id,scale_code,score
100999,Papi_K,4.0
101000,Papi_K,1.0
101001,Papi_K,5.0
101002,Papi_K,3.0
101003,Papi_K,8.0
101004,Papi_K,4.0
101005,Papi_K,4.0
101006,Papi_K,9.0
101007,Papi_K,3.0
101008,Papi_K,9.0
101009,Papi_K,4.0
101010,Papi_K,1.0
101011,Papi_K,9.0
101012,Papi_K,3.0
101013,Papi_K,1.0
101014,Papi_K,9.0
101015,Papi_K,8.0
101016,Papi_K,2.0
101017,Papi_K,2.0
101018,Papi_K,2.0
101019,Papi_K,4.0
101020,Papi_K,7.0
101021,Papi_K,3.0
101022,Papi_K,4.9920263805173395
101023,Papi_K,4.9920263805173395
101024,Papi_K,8.0
101025,Papi_K,2.0
101026,Papi_K,6.0
101027,Papi_K,6.0
101028,Papi_K,8.0
101029,Papi_K,1.0
101030,Papi_K,9.0
101031,Papi_K,4.9920263805173395
101032,Papi_K,7.0
101033,Papi_K,9.0
101034,Papi_K,3.0
101035,Papi_K,4.9920263805173395
101036,Papi_K,1.0
101037,Papi_K,6.0
101038,Papi_K,4.0
101039,Papi_K,1.0
101040,Papi_K,9.0
101041,Papi_K,6.0
101042,Papi_K,7.0
101043,Papi_K,3.0
101044,Papi_K,3.0
101045,Papi_K,7.0
101046,Papi_K,5.0
101047,Papi_K,2.0
101048,Papi_K,3.0
101049,Papi_K,4.9920263805173395
101050,Papi_K,4.9920263805173395
101051,Papi_K,9.0
101052,Papi_K,8.0
101053,Papi_K,1.0
101054,Papi_K,4.0
101055,Papi_K,3.0
101056,Papi_K,8.0
101057,Papi_K,6.0
101058,Papi_K,8.0
101059,Papi_K,7.0
101060,Papi_K,1.0
101061,Papi_K,8.0
101062,Papi_K,2.0
101063,Papi_K,4.9920263805173395
101064,Papi_K,4.0
101065,Papi_K,5.0
101066,Papi_K,9.0
101067,Papi_K,4.9920263805173395
101068,Papi_K,5.0
101069,Papi_K,5.0
101070,Papi_K,2.0
101071,Papi_K,1.0
101072,Papi_K,3.0
101073,Papi_K,4.9920263805173395
101074,Papi_K,2.0
101075,Papi_K,3.0
101076,Papi_K,4.9920263805173395
101077,Papi_K,2.0
101078,Papi_K,6.0
101079,Papi_K,2.0
101080,Papi_K,1.0
101081,Papi_K,7.0
101082,Papi_K,7.0
101083,Papi_K,9.0
101084,Papi_K,9.0
101085,Papi_K,1.0
101086,Papi_K,5.0
101087,Papi_K,1.0
101088,Papi_K,8.0
101089,Papi_K,3.0
101090,Papi_K,8.0
101091,Papi_K,3.0
101092,Papi_K,3.0
101093,Papi_K,6.0
101094,Papi_K,4.9920263805173395
101095,Papi_K,5.0
101096,Papi_K,7.0
101097,Papi_K,5.0
101098,Papi_K,5.0
101099,Papi_K,1.0
101100,Papi_K,8.0
101101,Papi_K,9.0
101102,Papi_K,9.0
101103,Papi_K,7.0
101104,Papi_K,8.0
101105,Papi_K,3.0
101106,Papi_K,5.0
101107,Papi_K,4.9920263805173395
101108,Papi_K,9.0
101109,Papi_K,8.0
101110,Papi_K,1.0
101111,Papi_K,8.0
101112,Papi_K,4.0
101113,Papi_K,2.0
101114,Papi_K,5.0
101115,Papi_K,4.9920263805173395
101116,Papi_K,7.0
101117,Papi_K,3.0
101118,Papi_K,8.0
101119,Papi_K,1.0
101120,Papi_K,6.0
101121,Papi_K,2.0
101122,Papi_K,1.0
101123,Papi_K,6.0
101124,Papi_K,9.0
101125,Papi_K,6.0
101126,Papi_K,8.0
101127,Papi_K,8.0
101128,Papi_K,8.0
101129,Papi_K,8.0
101130,Papi_K,1.0
101131,Papi_K,7.0
101132,Papi_K,7.0
101133,Papi_K,9.0
101134,Papi_K,6.0
101135,Papi_K,4.0
101136,Papi_K,3.0
101137,Papi_K,9.0
101138,Papi_K,6.0
101139,Papi_K,3.0
101140,Papi_K,2.0
101141,Papi_K,4.0
101142,Papi_K,5.0
101143,Papi_K,6.0
101144,Papi_K,2.0
101145,Papi_K,4.9920263805173395
101146,Papi_K,1.0
101147,Papi_K,4.9920263805173395
101148,Papi_K,4.0
101149,Papi_K,1.0
101150,Papi_K,5.0
101151,Papi_K,8.0
101152,Papi_K,4.0
101153,Papi_K,4.0
101154,Papi_K,8.0
101155,Papi_K,6.0
101156,Papi_K,7.0
101157,Papi_K,8.0
101158,Papi_K,8.0
101159,Papi_K,1.0
101160,Papi_K,9.0
101161,Papi_K,8.0
101162,Papi_K,7.0
101163,Papi_K,7.0
101164,Papi_K,6.0
101165,Papi_K,8.0
101166,Papi_K,3.0
101167,Papi_K,7.0
101168,Papi_K,7.0
101169,Papi_K,8.0
101170,Papi_K,6.0
101171,Papi_K,9.0
101172,Papi_K,6.0
101173,Papi_K,2.0
101174,Papi_K,7.0
101175,Papi_K,4.0
101176,Papi_K,7.0
101177,Papi_K,2.0
101178,Papi_K,7.0
101179,Papi_K,9.0
101180,Papi_K,4.0
101181,Papi_K,4.9920263805173395
101182,Papi_K,5.0
101183,Papi_K,6.0
101184,Papi_K,5.0
101185,Papi_K,6.0
101186,Papi_K,4.9920263805173395
101187,Papi_K,9.0
101188,Papi_K,4.9920263805173395
101189,Papi_K,5.0
101190,Papi_K,4.0
101191,Papi_K,4.9920263805173395
101192,Papi_K,8.0
101193,Papi_K,9.0
101194,Papi_K,8.0
101195,Papi_K,8.0
101196,Papi_K,7.0
101197,Papi_K,2.0
101198,Papi_K,7.0
101199,Papi_K,4.9920263805173395
101200,Papi_K,1.0
101201,Papi_K,3.0
101202,Papi_K,3.0
101203,Papi_K,6.0
101204,Papi_K,3.0
101205,Papi_K,6.0
101206,Papi_K,1.0
101207,Papi_K,4.9920263805173395
101208,Papi_K,4.9920263805173395
101209,Papi_K,2.0
101210,Papi_K,4.0
101211,Papi_K,6.0
101212,Papi_K,1.0
101213,Papi_K,7.0
101214,Papi_K,2.0
101215,Papi_K,1.0
101216,Papi_K,1.0
101217,Papi_K,8.0
101218,Papi_K,1.0
101219,Papi_K,6.0
101220,Papi_K,5.0
101221,Papi_K,3.0
101222,Papi_K,6.0
101223,Papi_K,1.0
101224,Papi_K,9.0
101225,Papi_K,7.0
101226,Papi_K,4.9920263805173395
101227,Papi_K,4.0
101228,Papi_K,2.0
101229,Papi_K,7.0
101230,Papi_K,1.0
101231,Papi_K,2.0
101232,Papi_K,4.9920263805173395
101233,Papi_K,6.0
101234,Papi_K,4.9920263805173395
101235,Papi_K,4.0
101236,Papi_K,9.0
101237,Papi_K,4.0
101238,Papi_K,7.0
101239,Papi_K,9.0
101240,Papi_K,5.0
101241,Papi_K,7.0
101242,Papi_K,5.0
101243,Papi_K,3.0
101244,Papi_K,3.0
101245,Papi_K,5.0
101246,Papi_K,1.0
101247,Papi_K,5.0
101248,Papi_K,4.9920263805173395
101249,Papi_K,3.0
101250,Papi_K,9.0
101251,Papi_K,3.0
101252,Papi_K,9.0
101253,Papi_K,6.0
101254,Papi_K,5.0
101255,Papi_K,9.0
101256,Papi_K,9.0
101257,Papi_K,4.0
101258,Papi_K,8.0
101259,Papi_K,9.0
101260,Papi_K,1.0
101261,Papi_K,2.0
101262,Papi_K,9.0
101263,Papi_K,4.0
101264,Papi_K,2.0
101265,Papi_K,1.0
101266,Papi_K,2.0
101267,Papi_K,4.0
101268,Papi_K,9.0
101269,Papi_K,9.0
101270,Papi_K,6.0
101271,Papi_K,1.0
101272,Papi_K,3.0
101273,Papi_K,8.0
101274,Papi_K,8.0
101275,Papi_K,3.0
101276,Papi_K,4.9920263805173395
101277,Papi_K,7.0
101278,Papi_K,7.0
101279,Papi_K,8.0
101280,Papi_K,9.0
101281,Papi_K,6.0
101282,Papi_K,3.0
101283,Papi_K,6.0
101284,Papi_K,2.0
101285,Papi_K,9.0
101286,Papi_K,4.9920263805173395
101287,Papi_K,9.0
101288,Papi_K,2.0
101289,Papi_K,6.0
101290,Papi_K,6.0
101291,Papi_K,6.0
101292,Papi_K,7.0
101293,Papi_K,1.0
101294,Papi_K,9.0
101295,Papi_K,2.0
101296,Papi_K,5.0
101297,Papi_K,4.9920263805173395
101298,Papi_K,5.0
101299,Papi_K,5.0
101300,Papi_K,4.9920263805173395
101301,Papi_K,7.0
101302,Papi_K,2.0
101303,Papi_K,3.0
101304,Papi_K,8.0
101305,Papi_K,4.0
101306,Papi_K,6.0
101307,Papi_K,1.0
101308,Papi_K,2.0
101309,Papi_K,1.0
101310,Papi_K,5.0
101311,Papi_K,5.0
101312,Papi_K,7.0
101313,Papi_K,5.0
101314,Papi_K,7.0
101315,Papi_K,6.0
101316,Papi_K,4.9920263805173395
101317,Papi_K,9.0
101318,Papi_K,4.0
101319,Papi_K,6.0
101320,Papi_K,4.9920263805173395
101321,Papi_K,3.0
101322,Papi_K,5.0
101323,Papi_K,7.0
101324,Papi_K,5.0
101325,Papi_K,5.0
101326,Papi_K,4.0
101327,Papi_K,7.0
101328,Papi_K,1.0
101329,Papi_K,8.0
101330,Papi_K,2.0
101331,Papi_K,2.0
101332,Papi_K,8.0
101333,Papi_K,6.0
101334,Papi_K,6.0
101335,Papi_K,1.0
101336,Papi_K,4.9920263805173395
101337,Papi_K,6.0
101338,Papi_K,2.0
101339,Papi_K,7.0
101340,Papi_K,4.9920263805173395
101341,Papi_K,5.0
101342,Papi_K,1.0
101343,Papi_K,6.0
101344,Papi_K,5.0
101345,Papi_K,3.0
101346,Papi_K,7.0
101347,Papi_K,5.0
101348,Papi_K,4.9920263805173395
101349,Papi_K,1.0
101350,Papi_K,4.0
101351,Papi_K,5.0
101352,Papi_K,7.0
101353,Papi_K,6.0
101354,Papi_K,4.0
101355,Papi_K,1.0
101356,Papi_K,2.0
101357,Papi_K,9.0
101358,Papi_K,4.0
101359,Papi_K,1.0
101360,Papi_K,4.0
101361,Papi_K,8.0
101362,Papi_K,2.0
101363,Papi_K,1.0
101364,Papi_K,2.0
101365,Papi_K,3.0
101366,Papi_K,1.0
101367,Papi_K,5.0
101368,Papi_K,8.0
101369,Papi_K,8.0
101370,Papi_K,4.9920263805173395
101371,Papi_K,9.0
101372,Papi_K,2.0
101373,Papi_K,7.0
101374,Papi_K,2.0
101375,Papi_K,9.0
101376,Papi_K,6.0
101377,Papi_K,2.0
101378,Papi_K,6.0
101379,Papi_K,9.0
101380,Papi_K,9.0
101381,Papi_K,9.0
101382,Papi_K,5.0
101383,Papi_K,9.0
101384,Papi_K,4.9920263805173395
101385,Papi_K,3.0
101386,Papi_K,1.0
101387,Papi_K,6.0
101388,Papi_K,4.9920263805173395
101389,Papi_K,4.0
101390,Papi_K,5.0
101391,Papi_K,9.0
101392,Papi_K,7.0
101393,Papi_K,2.0
101394,Papi_K,9.0
101395,Papi_K,8.0
101396,Papi_K,7.0
101397,Papi_K,1.0
101398,Papi_K,6.0
101399,Papi_K,7.0
101400,Papi_K,1.0
101401,Papi_K,9.0
101402,Papi_K,7.0
101403,Papi_K,4.9920263805173395
101404,Papi_K,9.0
101405,Papi_K,9.0
101406,Papi_K,9.0
101407,Papi_K,7.0
101408,Papi_K,7.0
101409,Papi_K,8.0
101410,Papi_K,5.0
101411,Papi_K,3.0
101412,Papi_K,1.0
101413,Papi_K,5.0
101414,Papi_K,4.9920263805173395
101415,Papi_K,1.0
101416,Papi_K,5.0
101417,Papi_K,1.0
101418,Papi_K,1.0
101419,Papi_K,2.0
101420,Papi_K,3.0
101421,Papi_K,9.0
101422,Papi_K,4.0
101423,Papi_K,5.0
101424,Papi_K,4.9920263805173395
101425,Papi_K,6.0
101426,Papi_K,9.0
101427,Papi_K,3.0
101428,Papi_K,5.0
101429,Papi_K,3.0
101430,Papi_K,1.0
101431,Papi_K,9.0
101432,Papi_K,5.0
101433,Papi_K,1.0
101434,Papi_K,6.0
101435,Papi_K,3.0
101436,Papi_K,9.0
101437,Papi_K,7.0
101438,Papi_K,8.0
101439,Papi_K,4.0
101440,Papi_K,7.0
101441,Papi_K,7.0
101442,Papi_K,4.0
101443,Papi_K,8.0
101444,Papi_K,4.9920263805173395
101445,Papi_K,8.0
101446,Papi_K,2.0
101447,Papi_K,5.0
101448,Papi_K,9.0
101449,Papi_K,3.0
101450,Papi_K,5.0
101451,Papi_K,6.0
101452,Papi_K,4.0
101453,Papi_K,8.0
101454,Papi_K,6.0
101455,Papi_K,4.9920263805173395
101456,Papi_K,2.0
101457,Papi_K,6.0
101458,Papi_K,7.0
101459,Papi_K,1.0
101460,Papi_K,5.0
101461,Papi_K,4.9920263805173395
101462,Papi_K,7.0
101463,Papi_K,9.0
101464,Papi_K,5.0
101465,Papi_K,6.0
101466,Papi_K,6.0
101467,Papi_K,3.0
101468,Papi_K,4.0
101469,Papi_K,8.0
101470,Papi_K,2.0
101471,Papi_K,6.0
101472,Papi_K,1.0
101473,Papi_K,6.0
101474,Papi_K,2.0
101475,Papi_K,9.0
101476,Papi_K,1.0
101477,Papi_K,6.0
101478,Papi_K,3.0
101479,Papi_K,7.0
101480,Papi_K,9.0
101481,Papi_K,6.0
101482,Papi_K,5.0
101483,Papi_K,5.0
101484,Papi_K,4.9920263805173395
101485,Papi_K,1.0
101486,Papi_K,9.0
101487,Papi_K,9.0
101488,Papi_K,5.0
101489,Papi_K,4.0
101490,Papi_K,4.0
101491,Papi_K,2.0
101492,Papi_K,6.0
101493,Papi_K,7.0
101494,Papi_K,4.0
101495,Papi_K,4.9920263805173395
101496,Papi_K,1.0
101497,Papi_K,2.0
101498,Papi_K,9.0
101499,Papi_K,6.0
101500,Papi_K,4.9920263805173395
101501,Papi_K,8.0
101502,Papi_K,9.0
101503,Papi_K,5.0
101504,Papi_K,7.0
101505,Papi_K,3.0
101506,Papi_K,3.0
101507,Papi_K,4.0
101508,Papi_K,8.0
101509,Papi_K,1.0
101510,Papi_K,3.0
101511,Papi_K,9.0
101512,Papi_K,2.0
101513,Papi_K,4.9920263805173395
101514,Papi_K,2.0
101515,Papi_K,9.0
101516,Papi_K,9.0
101517,Papi_K,7.0
101518,Papi_K,6.0
101519,Papi_K,8.0
101520,Papi_K,1.0
101521,Papi_K,1.0
101522,Papi_K,6.0
101523,Papi_K,8.0
101524,Papi_K,2.0
101525,Papi_K,9.0
101526,Papi_K,4.0
101527,Papi_K,5.0
101528,Papi_K,6.0
101529,Papi_K,4.9920263805173395
101530,Papi_K,2.0
101531,Papi_K,6.0
101532,Papi_K,9.0
101533,Papi_K,3.0
101534,Papi_K,5.0
101535,Papi_K,8.0
101536,Papi_K,1.0
101537,Papi_K,1.0
101538,Papi_K,2.0
101539,Papi_K,2.0
101540,Papi_K,3.0
101541,Papi_K,8.0
101542,Papi_K,3.0
101543,Papi_K,4.0
101544,Papi_K,5.0
101545,Papi_K,6.0
101546,Papi_K,8.0
101547,Papi_K,1.0
101548,Papi_K,5.0
101549,Papi_K,9.0
101550,Papi_K,3.0
101551,Papi_K,8.0
101552,Papi_K,4.9920263805173395
101553,Papi_K,7.0
101554,Papi_K,6.0
101555,Papi_K,7.0
101556,Papi_K,5.0
101557,Papi_K,7.0
101558,Papi_K,6.0
101559,Papi_K,1.0
101560,Papi_K,3.0
101561,Papi_K,1.0
101562,Papi_K,7.0
101563,Papi_K,5.0
101564,Papi_K,5.0
101565,Papi_K,3.0
101566,Papi_K,4.0
101567,Papi_K,4.9920263805173395
101568,Papi_K,4.0
101569,Papi_K,4.0
101570,Papi_K,8.0
101571,Papi_K,8.0
101572,Papi_K,5.0
101573,Papi_K,6.0
101574,Papi_K,3.0
101575,Papi_K,9.0
101576,Papi_K,1.0
101577,Papi_K,6.0
101578,Papi_K,2.0
101579,Papi_K,7.0
101580,Papi_K,2.0
101581,Papi_K,6.0
101582,Papi_K,4.0
101583,Papi_K,9.0
101584,Papi_K,1.0
101585,Papi_K,3.0
101586,Papi_K,1.0
101587,Papi_K,1.0
101588,Papi_K,8.0
101589,Papi_K,7.0
101590,Papi_K,6.0
101591,Papi_K,4.0
101592,Papi_K,4.9920263805173395
101593,Papi_K,9.0
101594,Papi_K,8.0
101595,Papi_K,4.9920263805173395
101596,Papi_K,8.0
101597,Papi_K,4.0
101598,Papi_K,3.0
101599,Papi_K,2.0
101600,Papi_K,4.9920263805173395
101601,Papi_K,8.0
101602,Papi_K,6.0
101603,Papi_K,2.0
101604,Papi_K,1.0
101605,Papi_K,2.0
101606,Papi_K,4.0
101607,Papi_K,2.0
101608,Papi_K,7.0
101609,Papi_K,3.0
101610,Papi_K,4.0
101611,Papi_K,3.0
101612,Papi_K,4.9920263805173395
101613,Papi_K,2.0
101614,Papi_K,9.0
101615,Papi_K,8.0
101616,Papi_K,2.0
101617,Papi_K,6.0
101618,Papi_K,4.9920263805173395
101619,Papi_K,4.9920263805173395
101620,Papi_K,2.0
101621,Papi_K,1.0
101622,Papi_K,4.9920263805173395
101623,Papi_K,8.0
101624,Papi_K,8.0
101625,Papi_K,4.9920263805173395
101626,Papi_K,4.9920263805173395
101627,Papi_K,4.0
101628,Papi_K,3.0
101629,Papi_K,9.0
101630,Papi_K,3.0
101631,Papi_K,3.0
101632,Papi_K,6.0
101633,Papi_K,7.0
101634,Papi_K,7.0
101635,Papi_K,1.0
101636,Papi_K,4.0
101637,Papi_K,6.0
101638,Papi_K,4.0
101639,Papi_K,8.0
101640,Papi_K,5.0
101641,Papi_K,4.0
101642,Papi_K,9.0
101643,Papi_K,3.0
101644,Papi_K,4.0
101645,Papi_K,8.0
101646,Papi_K,8.0
101647,Papi_K,2.0
101648,Papi_K,7.0
101649,Papi_K,4.0
101650,Papi_K,9.0
101651,Papi_K,5.0
101652,Papi_K,5.0
101653,Papi_K,4.0
101654,Papi_K,1.0
101655,Papi_K,8.0
101656,Papi_K,2.0
101657,Papi_K,4.0
101658,Papi_K,4.0
101659,Papi_K,4.9920263805173395
101660,Papi_K,8.0
101661,Papi_K,3.0
101662,Papi_K,9.0
101663,Papi_K,6.0
101664,Papi_K,2.0
101665,Papi_K,8.0
101666,Papi_K,1.0
101667,Papi_K,6.0
101668,Papi_K,7.0
101669,Papi_K,5.0
101670,Papi_K,4.0
101671,Papi_K,4.0
101672,Papi_K,9.0
101673,Papi_K,4.0
101674,Papi_K,3.0
101675,Papi_K,9.0
101676,Papi_K,9.0
101677,Papi_K,9.0
101678,Papi_K,3.0
101679,Papi_K,3.0
101680,Papi_K,6.0
101681,Papi_K,9.0
101682,Papi_K,1.0
101683,Papi_K,4.9920263805173395
101684,Papi_K,5.0
101685,Papi_K,4.0
101686,Papi_K,8.0
101687,Papi_K,4.9920263805173395
101688,Papi_K,6.0
101689,Papi_K,9.0
101690,Papi_K,8.0
101691,Papi_K,4.9920263805173395
101692,Papi_K,4.0
101693,Papi_K,9.0
101694,Papi_K,8.0
101695,Papi_K,4.0
101696,Papi_K,6.0
101697,Papi_K,5.0
101698,Papi_K,1.0
101699,Papi_K,8.0
101700,Papi_K,4.0
101701,Papi_K,5.0
101702,Papi_K,1.0
101703,Papi_K,1.0
101704,Papi_K,4.0
101705,Papi_K,7.0
101706,Papi_K,2.0
101707,Papi_K,9.0
101708,Papi_K,4.9920263805173395
101709,Papi_K,1.0
101710,Papi_K,5.0
101711,Papi_K,4.9920263805173395
101712,Papi_K,7.0
101713,Papi_K,2.0
101714,Papi_K,4.9920263805173395
101715,Papi_K,6.0
101716,Papi_K,4.9920263805173395
101717,Papi_K,8.0
101718,Papi_K,8.0
101719,Papi_K,5.0
101720,Papi_K,3.0
101721,Papi_K,1.0
101722,Papi_K,9.0
101723,Papi_K,1.0
101724,Papi_K,9.0
101725,Papi_K,7.0
101726,Papi_K,4.9920263805173395
101727,Papi_K,4.9920263805173395
101728,Papi_K,4.9920263805173395
101729,Papi_K,3.0
101730,Papi_K,3.0
101731,Papi_K,9.0
101732,Papi_K,6.0
101733,Papi_K,4.0
101734,Papi_K,8.0
101735,Papi_K,8.0
101736,Papi_K,1.0
101737,Papi_K,1.0
101738,Papi_K,3.0
101739,Papi_K,7.0
101740,Papi_K,9.0
101741,Papi_K,8.0
101742,Papi_K,7.0
101743,Papi_K,7.0
101744,Papi_K,7.0
101745,Papi_K,6.0
101746,Papi_K,9.0
101747,Papi_K,6.0
101748,Papi_K,4.9920263805173395
101749,Papi_K,2.0
101750,Papi_K,4.9920263805173395
101751,Papi_K,1.0
101752,Papi_K,6.0
101753,Papi_K,3.0
101754,Papi_K,5.0
101755,Papi_K,7.0
101756,Papi_K,4.9920263805173395
101757,Papi_K,9.0
101758,Papi_K,3.0
101759,Papi_K,2.0
101760,Papi_K,1.0
101761,Papi_K,7.0
101762,Papi_K,6.0
101763,Papi_K,4.0
101764,Papi_K,1.0
101765,Papi_K,3.0
101766,Papi_K,7.0
101767,Papi_K,4.0
101768,Papi_K,4.0
101769,Papi_K,3.0
101770,Papi_K,4.9920263805173395
101771,Papi_K,6.0
101772,Papi_K,3.0
101773,Papi_K,5.0
101774,Papi_K,2.0
101775,Papi_K,4.0
101776,Papi_K,7.0
101777,Papi_K,8.0
101778,Papi_K,3.0
101779,Papi_K,8.0
101780,Papi_K,9.0
101781,Papi_K,3.0
101782,Papi_K,4.0
101783,Papi_K,3.0
101784,Papi_K,2.0
101785,Papi_K,4.0
101786,Papi_K,2.0
101787,Papi_K,8.0
101788,Papi_K,1.0
101789,Papi_K,1.0
101790,Papi_K,4.9920263805173395
101791,Papi_K,4.0
101792,Papi_K,5.0
101793,Papi_K,8.0
101794,Papi_K,9.0
101795,Papi_K,5.0
101796,Papi_K,7.0
101797,Papi_K,6.0
101798,Papi_K,1.0
101799,Papi_K,4.0
101800,Papi_K,3.0
101801,Papi_K,4.9920263805173395
101802,Papi_K,3.0
101803,Papi_K,3.0
101804,Papi_K,6.0
101805,Papi_K,9.0
101806,Papi_K,9.0
101807,Papi_K,4.0
101808,Papi_K,4.9920263805173395
101809,Papi_K,9.0
101810,Papi_K,4.9920263805173395
101811,Papi_K,1.0
101812,Papi_K,3.0
101813,Papi_K,4.0
101814,Papi_K,5.0
101815,Papi_K,6.0
101816,Papi_K,8.0
101817,Papi_K,4.9920263805173395
101818,Papi_K,8.0
101819,Papi_K,3.0
101820,Papi_K,4.0
101821,Papi_K,3.0
101822,Papi_K,5.0
101823,Papi_K,9.0
101824,Papi_K,2.0
101825,Papi_K,4.0
101826,Papi_K,4.0
101827,Papi_K,6.0
101828,Papi_K,1.0
101829,Papi_K,1.0
101830,Papi_K,4.9920263805173395
101831,Papi_K,1.0
101832,Papi_K,7.0
101833,Papi_K,6.0
101834,Papi_K,7.0
101835,Papi_K,1.0
101836,Papi_K,5.0
101837,Papi_K,5.0
101838,Papi_K,1.0
101839,Papi_K,8.0
101840,Papi_K,2.0
101841,Papi_K,2.0
101842,Papi_K,6.0
101843,Papi_K,8.0
101844,Papi_K,2.0
101845,Papi_K,3.0
101846,Papi_K,8.0
101847,Papi_K,4.9920263805173395
101848,Papi_K,3.0
101849,Papi_K,3.0
101850,Papi_K,9.0
101851,Papi_K,1.0
101852,Papi_K,5.0
101853,Papi_K,6.0
101854,Papi_K,1.0
101855,Papi_K,5.0
101856,Papi_K,1.0
101857,Papi_K,8.0
101858,Papi_K,5.0
101859,Papi_K,1.0
101860,Papi_K,2.0
101861,Papi_K,4.9920263805173395
101862,Papi_K,3.0
101863,Papi_K,9.0
101864,Papi_K,4.9920263805173395
101865,Papi_K,9.0
101866,Papi_K,5.0
101867,Papi_K,2.0
101868,Papi_K,4.0
101869,Papi_K,6.0
101870,Papi_K,8.0
101871,Papi_K,9.0
101872,Papi_K,1.0
101873,Papi_K,9.0
101874,Papi_K,8.0
101875,Papi_K,1.0
101876,Papi_K,9.0
101877,Papi_K,8.0
101878,Papi_K,2.0
101879,Papi_K,8.0
101880,Papi_K,4.9920263805173395
101881,Papi_K,9.0
101882,Papi_K,1.0
101883,Papi_K,5.0
101884,Papi_K,4.0
101885,Papi_K,9.0
101886,Papi_K,2.0
101887,Papi_K,5.0
101888,Papi_K,2.0
101889,Papi_K,3.0
101890,Papi_K,8.0
101891,Papi_K,8.0
101892,Papi_K,6.0
101893,Papi_K,6.0
101894,Papi_K,9.0
101895,Papi_K,7.0
101896,Papi_K,4.0
101897,Papi_K,3.0
101898,Papi_K,2.0
101899,Papi_K,4.0
101900,Papi_K,3.0
101901,Papi_K,4.0
101902,Papi_K,4.9920263805173395
101903,Papi_K,7.0
101904,Papi_K,7.0
101905,Papi_K,4.9920263805173395
101906,Papi_K,5.0
101907,Papi_K,7.0
101908,Papi_K,6.0
101909,Papi_K,7.0
101910,Papi_K,1.0
101911,Papi_K,1.0
101912,Papi_K,5.0
101913,Papi_K,5.0
101914,Papi_K,4.0
101915,Papi_K,2.0
101916,Papi_K,2.0
101917,Papi_K,4.9920263805173395
101918,Papi_K,6.0
101919,Papi_K,5.0
101920,Papi_K,6.0
101921,Papi_K,7.0
101922,Papi_K,9.0
101923,Papi_K,5.0
101924,Papi_K,4.9920263805173395
101925,Papi_K,4.0
101926,Papi_K,6.0
101927,Papi_K,8.0
101928,Papi_K,2.0
101929,Papi_K,2.0
101930,Papi_K,7.0
101931,Papi_K,1.0
101932,Papi_K,8.0
101933,Papi_K,2.0
101934,Papi_K,9.0
101935,Papi_K,7.0
101936,Papi_K,4.9920263805173395
101937,Papi_K,4.9920263805173395
101938,Papi_K,4.0
101939,Papi_K,2.0
101940,Papi_K,9.0
101941,Papi_K,2.0
101942,Papi_K,7.0
101943,Papi_K,4.9920263805173395
101944,Papi_K,8.0
101945,Papi_K,7.0
101946,Papi_K,1.0
101947,Papi_K,7.0
101948,Papi_K,5.0
101949,Papi_K,6.0
101950,Papi_K,2.0
101951,Papi_K,7.0
101952,Papi_K,4.9920263805173395
101953,Papi_K,5.0
101954,Papi_K,2.0
101955,Papi_K,3.0
101956,Papi_K,3.0
101957,Papi_K,1.0
101958,Papi_K,8.0
101959,Papi_K,2.0
101960,Papi_K,2.0
101961,Papi_K,5.0
101962,Papi_K,3.0
101963,Papi_K,6.0
101964,Papi_K,8.0
101965,Papi_K,2.0
101966,Papi_K,4.9920263805173395
101967,Papi_K,2.0
101968,Papi_K,9.0
101969,Papi_K,6.0
101970,Papi_K,4.9920263805173395
101971,Papi_K,7.0
101972,Papi_K,7.0
101973,Papi_K,8.0
101974,Papi_K,4.0
101975,Papi_K,7.0
101976,Papi_K,4.0
101977,Papi_K,1.0
101978,Papi_K,8.0
101979,Papi_K,1.0
101980,Papi_K,9.0
101981,Papi_K,9.0
101982,Papi_K,7.0
101983,Papi_K,8.0
101984,Papi_K,9.0
101985,Papi_K,8.0
101986,Papi_K,5.0
101987,Papi_K,4.9920263805173395
101988,Papi_K,3.0
101989,Papi_K,8.0
101990,Papi_K,7.0
101991,Papi_K,3.0
101992,Papi_K,5.0
101993,Papi_K,1.0
101994,Papi_K,1.0
101995,Papi_K,7.0
101996,Papi_K,4.0
101997,Papi_K,3.0
101998,Papi_K,2.0
101999,Papi_K,7.0
9129,Papi_K,9.0
9015,Papi_K,7.0
5237,Papi_K,8.0
2722,Papi_K,1.0
3015,Papi_K,1.0
1942,Papi_K,3.0
2096,Papi_K,9.0
4177,Papi_K,3.0
9801,Papi_K,5.0
3452,Papi_K,1.0
100000,Papi_F,3.0
100001,Papi_F,2.0
100002,Papi_F,7.0
100003,Papi_F,5.0
100004,Papi_F,7.0
100005,Papi_F,7.0
100006,Papi_F,1.0
100007,Papi_F,7.0
100008,Papi_F,3.0
100009,Papi_F,6.0
100010,Papi_F,6.0
100011,Papi_F,8.0
100012,Papi_F,4.0
100013,Papi_F,4.0
100014,Papi_F,4.9920263805173395
100015,Papi_F,7.0
100016,Papi_F,4.0
100017,Papi_F,3.0
100018,Papi_F,1.0
100019,Papi_F,9.0
100020,Papi_F,8.0
100021,Papi_F,5.0
100022,Papi_F,7.0
100023,Papi_F,4.0
100024,Papi_F,9.0
100025,Papi_F,2.0
100026,Papi_F,9.0
