employee_id,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
101106,60,47,IC,Influencer-Conscientious,ESFJ,109.51351351351352,27.464839094159714,6
101107,97,66,CD,Conscientious-Dominant,ESTP,89.0,30.0,7
101108,96,92,SI,Steadiness-Influencer,ISFJ,110.0,22.0,2
101109,31,94,IS,Influencer-Steadiness,ESFP,84.0,26.0,1
101110,31,31,CD,Conscientious-Dominant,ENFJ,85.0,29.0,8
101111,72,57,CI,Conscientious-Steadiness,ENTJ,109.51351351351352,27.464839094159714,3
101112,55,45,DS,Dominant-Steadiness,ISFJ,96.0,40.0,5
101113,91,66,SD,Steadiness-Dominant,ESTJ,93.0,35.0,5
101114,27,67,IS,Influencer-Steadiness,ENTJ,84.0,30.0,10
101115,46,54,CS,Conscientious-Steadiness,INTP,90.0,26.0,3
101116,77,59,DI,Dominant-Influencer,ENFP,109.51351351351352,29.0,2
101117,50,20,DS,Dominant-Steadiness,ENFP,109.51351351351352,27.464839094159714,4
101118,56,88,DI,Dominant-Influencer,ISFJ,81.0,28.0,8
101119,82,72,DS,Dominant-Steadiness,INFP,109.51351351351352,27.464839094159714,8
101120,69,47,DC,Dominant-Conscientious,INTP,97.0,15.0,5
101121,60,49,SC,Steadiness-Conscientious,ISFJ,132.0,35.0,4
101122,88,68,CI,Dominant-Conscientious,INTJ,95.0,19.0,5
101123,95,64,SI,Steadiness-Influencer,ESFJ,87.0,23.0,5
101124,80,35,CD,Conscientious-Dominant,ESFP,109.51351351351352,29.0,9
101125,38,60,IS,Influencer-Steadiness,ESTJ,115.0,27.0,10
101126,63,43,ID,Influencer-Dominant,ISTP,80.0,28.0,5
101127,78,84,DI,Dominant-Influencer,ESTJ,94.0,35.0,10
101128,61,49,DC,Dominant-Conscientious,ISFP,82.0,40.0,5
101129,99,79,IC,Influencer-Conscientious,INFJ,101.0,27.0,7
101130,49,40,DS,Dominant-Steadiness,ENTJ,104.0,36.0,5
101131,67,84,CI,Conscientious-Steadiness,ISFJ,108.0,34.0,9
101132,77,70,CI,Conscientious-Influencer,ESTJ,112.0,32.0,4
101133,90,50,CI,Conscientious-Influencer,INTJ,108.0,33.0,5
101134,22,80,DI,Dominant-Influencer,INFP,109.0,31.0,3
101135,25,40,DS,Dominant-Steadiness,ENFP,116.0,37.0,3
101136,30,57,DC,Dominant-Conscientious,ISTJ,116.0,33.0,1
101137,70,75,DS,Dominant-Steadiness,ESTJ,109.51351351351352,27.464839094159714,7
101138,25,57,IS,Influencer-Steadiness,ISFP,137.0,25.0,3
101139,44,28,CI,Conscientious-Influencer,ENFJ,109.51351351351352,27.464839094159714,7
101140,53,56,SI,Steadiness-Influencer,ENFJ,128.0,16.0,8
101141,66,43,ID,Influencer-Dominant,ISFJ,109.51351351351352,26.0,7
101142,36,57,SI,Steadiness-Influencer,ENFP,113.0,22.0,1
101143,42,81,DC,Dominant-Conscientious,ESTP,127.0,38.0,3
101144,94,64,SD,Steadiness-Dominant,ENFJ,93.0,31.0,4
101145,99,40,DC,Dominant-Conscientious,ISFP,90.0,35.0,8
101146,48,46,IC,Influencer-Conscientious,ISTP,109.51351351351352,27.464839094159714,9
101147,28,20,CD,Conscientious-Dominant,ISTP,111.0,35.0,8
101148,20,49,DS,Dominant-Steadiness,ENFP,137.0,34.0,2
101149,90,93,SC,Steadiness-Conscientious,INTJ,83.0,20.0,9
101150,76,53,CI,Conscientious-Influencer,ENTP,118.0,39.0,1
101151,49,94,CI,Conscientious-Influencer,ISTP,86.0,22.0,9
101152,29,21,SI,Steadiness-Influencer,ENFP,109.51351351351352,27.464839094159714,8
101153,40,32,CI,Conscientious-Dominant,INTJ,91.0,34.0,5
101154,49,75,SC,Steadiness-Conscientious,ISFP,116.0,41.0,2
101155,56,22,CD,Conscientious-Dominant,ESFP,109.51351351351352,27.464839094159714,1
101156,100,63,IC,Influencer-Conscientious,ESTJ,109.51351351351352,25.0,3
101157,48,69,SC,Steadiness-Conscientious,ENTJ,108.0,32.0,1
101158,34,50,DS,Dominant-Steadiness,ENTP,127.0,30.0,8
101159,92,66,SC,Steadiness-Conscientious,INTP,111.0,25.0,5
101160,78,31,CI,Conscientious-Influencer,ENTP,109.51351351351352,27.464839094159714,2
101161,26,28,DC,Dominant-Conscientious,ENFP,87.0,30.0,10
101162,39,59,DS,Dominant-Steadiness,ESFP,86.0,21.0,5
101163,26,38,SC,Steadiness-Conscientious,ESFJ,99.0,31.0,8
101164,34,68,CD,Conscientious-Dominant,ESTP,104.0,13.0,7
101165,37,82,SC,Steadiness-Conscientious,ENTJ,83.0,29.0,3
101166,47,60,SC,Steadiness-Conscientious,ESFJ,106.0,33.0,9
101167,27,48,IS,Influencer-Steadiness,ENTP,86.0,30.0,2
101168,26,92,CI,Conscientious-Dominant,ENFJ,134.0,29.0,8
101169,78,41,SD,Steadiness-Dominant,ISFJ,89.0,31.0,8
101170,58,67,SC,Steadiness-Conscientious,ENFJ,127.0,31.0,7
101171,84,84,SC,Steadiness-Conscientious,ENFP,109.51351351351352,30.0,5
101172,20,39,ID,Influencer-Dominant,ESFP,109.51351351351352,27.464839094159714,7
101173,91,82,DS,Dominant-Steadiness,INFJ,81.0,20.0,10
101174,45,50,IS,Influencer-Steadiness,ENFP,109.51351351351352,27.464839094159714,7
101175,36,83,CS,Conscientious-Steadiness,INFJ,80.0,40.0,8
101176,25,96,DS,Dominant-Steadiness,INFP,117.0,25.0,8
101177,23,40,SI,Steadiness-Influencer,INFJ,109.51351351351352,27.464839094159714,10
101178,73,54,SC,Steadiness-Conscientious,INFJ,84.0,15.0,5
101179,82,25,ID,Influencer-Dominant,ISTJ,117.0,30.0,7
101180,85,57,IC,Influencer-Conscientious,ISFP,109.51351351351352,27.464839094159714,2
101181,43,76,SD,Steadiness-Dominant,INTP,104.0,20.0,8
101182,55,35,CI,Conscientious-Influencer,ESFP,115.0,29.0,2
101183,38,91,CI,Steadiness-Influencer,ENTP,118.0,36.0,10
101184,52,31,DI,Dominant-Influencer,ISTP,122.0,37.0,10
101185,22,35,CI,Conscientious-Influencer,ISFJ,115.0,31.0,8
101186,100,85,DS,Dominant-Steadiness,ESFJ,110.0,20.0,9
101187,74,67,SC,Steadiness-Conscientious,ISTP,110.0,33.0,2
101188,23,67,CI,Conscientious-Influencer,INFP,109.51351351351352,27.464839094159714,3
101189,78,31,CI,Influencer-Dominant,ESFP,134.0,31.0,8
101190,67,87,SD,Steadiness-Dominant,ENFJ,87.0,35.0,2
101191,30,30,CI,Conscientious-Influencer,ISTJ,140.0,25.0,10
101192,35,21,DS,Dominant-Steadiness,ENFP,114.0,26.0,10
101193,59,86,DS,Dominant-Steadiness,ENTJ,103.0,31.0,6
101194,28,77,CI,Steadiness-Dominant,ENFP,105.0,30.0,1
101195,67,74,CI,Conscientious-Influencer,ENFP,109.51351351351352,27.464839094159714,7
101196,44,89,SI,Steadiness-Influencer,ENFP,90.0,37.0,3
101197,67,60,IS,Influencer-Steadiness,INFJ,89.0,25.0,1
101198,53,55,CI,Dominant-Influencer,ENTP,82.0,30.0,8
101199,73,82,DI,Dominant-Influencer,ENFP,109.0,30.0,8
101200,59,51,SC,Steadiness-Conscientious,ISFP,119.0,35.0,3
101201,56,95,CI,Conscientious-Influencer,ENFJ,120.0,32.0,5
101202,75,55,DC,Dominant-Conscientious,ESFJ,109.51351351351352,27.464839094159714,7
101203,39,22,CD,Conscientious-Dominant,INTP,88.0,30.0,9
101204,98,52,DC,Dominant-Conscientious,ENFJ,109.51351351351352,27.464839094159714,1
101205,99,24,SD,Steadiness-Dominant,ENTJ,109.51351351351352,27.464839094159714,7
101206,54,70,DI,Dominant-Influencer,ENFJ,109.51351351351352,27.464839094159714,10
101207,77,59,SD,Steadiness-Dominant,ENFP,130.0,33.0,10
101208,67,85,CI,Conscientious-Influencer,ISTJ,109.51351351351352,27.0,4
101209,62,28,IC,Influencer-Conscientious,INFJ,127.0,26.0,7
101210,67,87,CD,Conscientious-Dominant,ISTJ,103.0,25.0,1
101211,94,62,DI,Dominant-Influencer,ENTJ,137.0,27.0,1
101212,71,64,SC,Steadiness-Conscientious,ESFJ,136.0,39.0,10
101213,97,80,DI,Dominant-Influencer,INTP,110.0,28.0,6
101214,53,56,CI,Dominant-Influencer,INTJ,107.0,19.0,10
101215,96,80,DC,Dominant-Conscientious,ESFP,102.0,24.0,8
101216,96,55,SI,Steadiness-Influencer,ISFJ,111.0,30.0,8
101217,88,27,IS,Influencer-Steadiness,ISFJ,104.0,26.0,9
101218,84,67,IS,Influencer-Steadiness,ISTJ,104.0,27.0,8
101219,61,33,SD,Steadiness-Dominant,ESTP,139.0,31.0,7
101220,31,95,CI,Conscientious-Influencer,ENTJ,109.51351351351352,22.0,2
101221,66,72,IC,Influencer-Conscientious,ESFP,104.0,31.0,5
101222,63,68,DS,Dominant-Steadiness,ESTP,100.0,21.0,1
101223,68,51,SC,Steadiness-Conscientious,INFP,131.0,28.0,10
101224,86,88,SC,Steadiness-Conscientious,INTP,106.0,25.0,4
101225,84,62,CD,Conscientious-Dominant,ESTJ,97.0,27.0,9
101226,74,55,CI,Conscientious-Influencer,ENFP,121.0,34.0,9
101227,36,25,CD,Conscientious-Dominant,ISTP,109.51351351351352,20.0,8
101228,98,43,CD,Conscientious-Dominant,ISFP,109.51351351351352,33.0,10
101229,71,25,DC,Dominant-Conscientious,ENFP,125.0,34.0,9
101230,30,37,CI,Conscientious-Influencer,INFJ,136.0,25.0,3
101231,77,46,ID,Influencer-Dominant,ENTP,89.0,26.0,6
101232,87,59,CI,Dominant-Conscientious,ESFJ,94.0,25.0,7
101233,38,46,DC,Dominant-Conscientious,INTP,109.51351351351352,27.464839094159714,5
101234,86,54,SC,Steadiness-Conscientious,ISFP,125.0,42.0,8
101235,48,99,IS,Influencer-Steadiness,ISTJ,109.51351351351352,27.464839094159714,5
101236,99,69,DS,Dominant-Steadiness,ENFP,116.0,36.0,6
101237,80,30,DI,Dominant-Influencer,ENFP,85.0,31.0,10
101238,65,41,SC,Steadiness-Conscientious,INFP,109.51351351351352,27.464839094159714,5
101239,93,55,SI,Steadiness-Influencer,ESTJ,114.0,28.0,3
101240,95,95,IC,Influencer-Conscientious,INTJ,96.0,34.0,2
101241,26,24,CI,Influencer-Steadiness,INFP,83.0,23.0,10
101242,55,66,CD,Conscientious-Dominant,ENFP,139.0,31.0,3
101243,31,89,CI,Conscientious-Influencer,ESFP,109.51351351351352,27.464839094159714,9
101244,61,61,SD,Steadiness-Dominant,INFJ,81.0,31.0,8
101245,79,84,SI,Steadiness-Influencer,INFJ,109.51351351351352,16.0,2
101246,78,52,DI,Dominant-Influencer,INTP,133.0,36.0,6
101247,60,66,SI,Steadiness-Influencer,enfp,81.0,32.0,9
101248,47,95,SD,Steadiness-Dominant,ESTJ,115.0,25.0,7
101249,66,31,DI,Dominant-Influencer,ENFP,125.0,21.0,10
101250,71,40,CI,Conscientious-Influencer,ENFP,116.0,27.0,7
101251,88,33,DS,Dominant-Steadiness,ISFP,109.51351351351352,21.0,1
101252,75,34,SI,Steadiness-Influencer,ESFJ,81.0,23.0,6
101253,77,80,ID,Influencer-Dominant,INTP,137.0,23.0,2
101254,59,70,CS,Conscientious-Steadiness,INTP,99.0,28.0,2
101255,94,73,SC,Steadiness-Conscientious,ISFJ,109.51351351351352,27.464839094159714,5
101256,96,86,DC,Dominant-Conscientious,ENTJ,109.51351351351352,27.464839094159714,7
101257,35,28,CI,Dominant-Conscientious,ESTP,127.0,28.0,3
101258,56,77,SI,Steadiness-Influencer,INFP,81.0,34.0,7
101259,95,89,CD,Conscientious-Dominant,ENFP,130.0,22.0,3
101260,93,97,DI,Dominant-Influencer,ESTJ,109.51351351351352,27.464839094159714,3
101261,38,67,IC,Influencer-Conscientious,ENTJ,109.51351351351352,28.0,6
101262,26,31,CI,Conscientious-Influencer,ENFP,109.51351351351352,27.464839094159714,4
101263,65,87,DC,Dominant-Conscientious,ESFJ,109.51351351351352,27.464839094159714,7
101264,24,26,IS,Influencer-Steadiness,ENFP,95.0,22.0,5
101265,39,71,CI,Conscientious-Influencer,ENFP,109.51351351351352,24.0,4
101266,47,58,CI,Dominant-Steadiness,INTJ,95.0,31.0,9
101267,90,38,SD,Steadiness-Dominant,INFJ,98.0,27.0,1
101268,72,83,SI,Steadiness-Influencer,ESTP,109.51351351351352,27.464839094159714,4
101269,26,35,IC,Influencer-Conscientious,ISTP,109.0,21.0,1
101270,78,67,SD,Steadiness-Dominant,ESFJ,109.0,29.0,9
101271,45,92,IS,Influencer-Steadiness,INFP,137.0,33.0,2
101272,87,72,CS,Conscientious-Steadiness,ESFP,132.0,36.0,4
101273,60,29,SC,Steadiness-Conscientious,ENFP,109.51351351351352,22.0,6
101274,40,89,DI,Dominant-Influencer,INTP,122.0,28.0,8
101275,54,88,CI,Conscientious-Influencer,ENFP,125.0,11.0,3
101276,34,79,IC,Influencer-Conscientious,INTP,107.0,31.0,7
101277,69,31,SC,Steadiness-Conscientious,INTJ,109.51351351351352,27.464839094159714,9
101278,45,83,IS,Influencer-Steadiness,ESFJ,107.0,23.0,1
101279,35,43,DC,Dominant-Conscientious,ISTJ,109.51351351351352,27.464839094159714,4
101280,96,92,SD,Steadiness-Dominant,ISTJ,137.0,35.0,3
101281,37,51,DI,Dominant-Influencer,INTP,126.0,30.0,1
101282,28,86,IC,Influencer-Conscientious,ENFP,109.51351351351352,27.464839094159714,1
101283,51,24,CI,Conscientious-Influencer,ENFP,133.0,14.0,8
101284,45,45,CI,Conscientious-Influencer,INFP,100.0,27.0,5
101285,89,30,CS,Conscientious-Steadiness,ISTP,104.0,13.0,9
101286,21,56,IS,Influencer-Steadiness,ISFJ,110.0,29.0,4
101287,74,79,CS,Conscientious-Steadiness,INTP,109.51351351351352,30.0,5
101288,31,74,CD,Conscientious-Dominant,ENFP,92.0,35.0,3
101289,87,62,SD,Steadiness-Dominant,ESTP,136.0,31.0,6
101290,47,92,DI,Dominant-Influencer,INFP,80.0,20.0,10
101291,25,82,DI,Dominant-Influencer,INFJ,107.0,24.0,6
101292,40,73,CI,Conscientious-Steadiness,ENTP,109.51351351351352,27.464839094159714,3
101293,77,41,CI,Dominant-Conscientious,ISFJ,120.0,28.0,7
101294,94,90,ID,Influencer-Dominant,ISFJ,105.0,24.0,8
101295,40,95,ID,Influencer-Dominant,ISTJ,86.0,23.0,9
101296,20,43,DI,Dominant-Influencer,INTJ,98.0,16.0,1
101297,96,93,CI,Steadiness-Influencer,INFJ,108.0,29.0,4
101298,99,53,SC,Steadiness-Conscientious,ENFP,81.0,31.0,1
101299,93,70,DC,Dominant-Conscientious,ENFP,114.0,22.0,8
101300,62,94,ID,Influencer-Dominant,ENFP,110.0,32.0,5
101301,23,65,SI,Steadiness-Influencer,ESTP,132.0,28.0,2
101302,64,73,ID,Influencer-Dominant,ESFP,123.0,23.0,9
101303,65,96,CD,Conscientious-Dominant,ESTP,83.0,33.0,10
101304,62,84,IC,Influencer-Conscientious,ENTP,109.51351351351352,27.464839094159714,3
101305,71,58,ID,Influencer-Dominant,INTP,89.0,40.0,3
101306,52,21,DS,Dominant-Steadiness,ENFJ,129.0,35.0,1
101307,56,90,CD,Conscientious-Dominant,INTJ,124.0,36.0,3
101308,96,58,SI,Steadiness-Influencer,ESFJ,89.0,29.0,9
101309,75,59,CI,Conscientious-Influencer,ENTJ,109.51351351351352,27.464839094159714,8
101310,60,35,SI,Steadiness-Influencer,ISTP,116.0,25.0,8
101311,30,50,SI,Steadiness-Influencer,ISFJ,109.51351351351352,24.0,5
101312,72,20,DI,Dominant-Influencer,ISTJ,100.0,34.0,8
101313,83,44,ID,Influencer-Dominant,ISFP,109.51351351351352,27.464839094159714,2
101314,39,99,CI,Conscientious-Influencer,ESTP,90.0,32.0,5
101315,95,66,CS,Conscientious-Steadiness,INTJ,109.51351351351352,27.464839094159714,6
101316,59,69,CD,Conscientious-Dominant,INTP,94.0,36.0,7
101317,54,65,ID,Influencer-Dominant,INTJ,140.0,29.0,8
101318,69,46,IC,Influencer-Conscientious,INFP,85.0,26.0,1
101319,28,35,DI,Dominant-Influencer,ENFP,133.0,29.0,1
101320,57,38,CD,Conscientious-Dominant,ENFP,81.0,33.0,2
101321,25,42,CD,Conscientious-Dominant,INTJ,109.51351351351352,27.464839094159714,3
101322,97,31,CI,Conscientious-Influencer,INFP,125.0,31.0,2
101323,76,87,DI,Dominant-Influencer,ISTJ,131.0,29.0,5
101324,20,47,CI,Conscientious-Influencer,ENFP,109.51351351351352,22.0,4
101325,57,40,SD,Steadiness-Dominant,ENFP,81.0,29.0,3
101326,57,52,CD,Conscientious-Dominant,INTJ,100.0,32.0,5
101327,36,60,DC,Dominant-Conscientious,ISTP,129.0,25.0,4
101328,50,48,CD,Conscientious-Dominant,ENFP,98.0,17.0,7
101329,43,78,DI,Dominant-Influencer,INTJ,109.51351351351352,27.464839094159714,5
101330,51,40,CS,Conscientious-Steadiness,ESTJ,105.0,23.0,3
101331,94,29,IC,Influencer-Conscientious,ISTP,130.0,24.0,9
101332,36,25,CI,Dominant-Steadiness,ESFJ,87.0,30.0,3
101333,54,66,CI,Conscientious-Influencer,ENFP,89.0,28.0,3
101334,91,46,DI,Dominant-Influencer,INTJ,87.0,36.0,5
101335,85,76,CI,Dominant-Steadiness,INFP,88.0,31.0,9
101336,23,46,SI,Steadiness-Influencer,ENFP,127.0,25.0,4
101337,87,20,CI,Conscientious-Influencer,INFP,109.51351351351352,40.0,9
101338,75,91,CI,Steadiness-Influencer,ISFJ,85.0,33.0,1
101339,55,92,IS,Influencer-Steadiness,ISTP,80.0,22.0,10
101340,30,37,CI,Conscientious-Influencer,ENFJ,109.0,26.0,4
101341,65,30,CD,Conscientious-Dominant,ENTJ,109.0,30.0,9
101342,50,89,DI,Dominant-Influencer,ISFJ,91.0,34.0,6
101343,71,47,CI,Conscientious-Influencer,ISTP,101.0,36.0,9
101344,90,70,SD,Steadiness-Dominant,INFP,89.0,34.0,10
101345,96,25,IS,Influencer-Steadiness,INFP,120.0,26.0,1
101346,46,60,CI,Conscientious-Influencer,ISFJ,107.0,32.0,1
101347,40,38,DC,Dominant-Conscientious,ISTJ,85.0,32.0,1
101348,77,31,DC,Dominant-Conscientious,ISFP,109.51351351351352,27.464839094159714,4
101349,22,78,SD,Steadiness-Dominant,ISTP,132.0,23.0,8
101350,53,49,SI,Steadiness-Influencer,ENFP,81.0,21.0,4
101351,45,83,CS,Conscientious-Steadiness,INTJ,94.0,21.0,8
101352,35,65,CD,Conscientious-Dominant,ISFP,120.0,21.0,6
101353,51,80,CI,Conscientious-Influencer,ENFP,108.0,29.0,9
101354,49,62,SC,Steadiness-Conscientious,ISFJ,109.51351351351352,36.0,8
101355,27,29,CD,Conscientious-Dominant,ENFJ,109.0,21.0,8
101356,34,80,CS,Conscientious-Steadiness,INTP,140.0,41.0,4
101357,41,94,SD,Steadiness-Dominant,ESFP,97.0,16.0,5
101358,80,31,IS,Influencer-Steadiness,ISTP,108.0,27.0,7
101359,62,74,CS,Conscientious-Steadiness,INTP,95.0,29.0,7
101360,22,72,SI,Steadiness-Influencer,ENFP,124.0,18.0,1
101361,29,82,DI,Dominant-Influencer,ESTJ,93.0,29.0,10
101362,49,69,DC,Dominant-Conscientious,INFP,97.0,22.0,7
101363,71,50,DS,Dominant-Steadiness,ESTP,133.0,43.0,1
101364,41,34,SC,Steadiness-Conscientious,ENTP,109.51351351351352,27.464839094159714,1
101365,20,87,SC,Steadiness-Conscientious,INFP,109.51351351351352,16.0,1
101366,85,87,ID,Influencer-Dominant,ISTP,117.0,19.0,10
101367,43,32,SI,Steadiness-Influencer,ENFP,109.51351351351352,43.0,8
101368,86,33,DI,Dominant-Influencer,INFP,104.0,32.0,2
101369,91,40,CI,Conscientious-Influencer,ENTJ,90.0,25.0,5
101370,65,44,IC,Influencer-Conscientious,ISFP,128.0,35.0,10
101371,55,46,CD,Conscientious-Dominant,ISTJ,109.51351351351352,29.0,2
101372,94,59,ID,Influencer-Dominant,ENFP,134.0,17.0,4
101373,47,79,SI,Steadiness-Influencer,ISFP,81.0,35.0,1
101374,82,84,SI,Steadiness-Influencer,ENFP,118.0,31.0,8
101375,61,86,SI,Steadiness-Influencer,ESFP,109.51351351351352,33.0,7
101376,46,70,DC,Dominant-Conscientious,ESFJ,128.0,35.0,8
101377,75,52,DI,Dominant-Influencer,ENTP,90.0,28.0,9
101378,36,49,CI,Influencer-Steadiness,ISFP,137.0,25.0,6
101379,71,44,IS,Influencer-Steadiness,ENTP,89.0,29.0,1
101380,78,86,CI,Conscientious-Influencer,ESTP,108.0,28.0,10
101381,85,39,CD,Conscientious-Dominant,INFP,110.0,38.0,3
101382,39,69,CS,Conscientious-Steadiness,INTP,112.0,37.0,4
101383,27,47,DI,Dominant-Influencer,INFJ,133.0,30.0,3
101384,85,23,IC,Influencer-Conscientious,ESTJ,112.0,32.0,3
101385,39,27,DS,Dominant-Steadiness,ENFP,109.51351351351352,27.464839094159714,2
101386,74,75,CS,Conscientious-Steadiness,ENFJ,122.0,12.0,6
101387,33,69,DC,Dominant-Conscientious,ESTP,112.0,24.0,1
101388,79,67,ID,Influencer-Dominant,ENFP,116.0,20.0,1
101389,88,93,DS,Dominant-Steadiness,ISTJ,91.0,30.0,2
101390,95,73,CI,Dominant-Steadiness,ENFP,138.0,26.0,10
101391,92,97,CD,Conscientious-Dominant,INTP,109.51351351351352,27.464839094159714,7
101392,23,54,SC,Steadiness-Conscientious,ISTJ,121.0,25.0,3
101393,21,98,ID,Influencer-Dominant,ENTP,91.0,21.0,9
101394,27,62,SD,Steadiness-Dominant,ISFJ,109.51351351351352,27.464839094159714,4
101395,48,93,SC,Steadiness-Conscientious,ESTJ,109.51351351351352,27.464839094159714,5
101396,73,63,CD,Conscientious-Dominant,ESFP,105.0,22.0,4
101397,22,83,SD,Steadiness-Dominant,ESTJ,103.0,13.0,8
101398,66,56,SC,Steadiness-Conscientious,ESTP,100.0,33.0,2
101399,79,72,DS,Dominant-Steadiness,ISTP,117.0,28.0,8
101400,64,34,CI,Conscientious-Influencer,INFJ,106.0,34.0,7
101401,44,32,CS,Conscientious-Steadiness,ESTP,138.0,27.0,4
101402,71,87,DC,Dominant-Conscientious,ENTP,129.0,37.0,3
101403,55,81,SC,Steadiness-Conscientious,ESTJ,122.0,31.0,9
101404,62,94,DS,Dominant-Steadiness,ENTP,104.0,31.0,1
101405,99,24,CI,Conscientious-Influencer,ENFP,124.0,18.0,8
101406,76,35,ID,Influencer-Dominant,ENFJ,117.0,25.0,5
101407,74,64,IS,Influencer-Steadiness,ENFP,136.0,18.0,4
101408,99,35,CI,Steadiness-Influencer,INTP,102.0,18.0,3
101409,70,57,DS,Dominant-Steadiness,INFJ,103.0,26.0,5
101410,58,67,CD,Conscientious-Dominant,ENFJ,91.0,33.0,2
101411,63,84,DC,Dominant-Conscientious,ESTP,109.51351351351352,30.0,10
101412,86,64,CI,Dominant-Conscientious,ISTP,109.51351351351352,19.0,5
101413,76,82,CI,Conscientious-Influencer,ENFP,104.0,29.0,3
101414,83,44,SC,Steadiness-Conscientious,ENTJ,127.0,19.0,9
101415,26,68,CI,Conscientious-Dominant,ENFP,96.0,21.0,4
101416,89,78,DS,Dominant-Steadiness,ESTP,109.51351351351352,27.464839094159714,1
101417,87,55,IC,Influencer-Conscientious,INFP,127.0,29.0,1
101418,40,32,SC,Steadiness-Conscientious,INFJ,105.0,36.0,1
101419,38,31,SI,Steadiness-Influencer,ESTP,87.0,36.0,10
101420,23,43,CI,Conscientious-Steadiness,ENFP,95.0,30.0,4
101421,97,87,IS,Influencer-Steadiness,ENTJ,119.0,22.0,6
101422,38,72,ID,Influencer-Dominant,INFJ,120.0,27.0,5
101423,25,45,ID,Influencer-Dominant,ENFP,111.0,33.0,8
101424,33,93,CS,Conscientious-Steadiness,ENFJ,109.51351351351352,32.0,8
101425,95,44,CD,Conscientious-Dominant,ENFJ,109.51351351351352,27.464839094159714,3
101426,84,29,CS,Conscientious-Steadiness,ESFP,107.0,32.0,6
101427,87,68,CI,Steadiness-Dominant,ESTJ,109.51351351351352,27.464839094159714,3
101428,42,59,CI,Conscientious-Influencer,ENFP,109.51351351351352,30.0,7
101429,22,25,CS,Conscientious-Steadiness,ENFJ,80.0,33.0,3
101430,88,90,DI,Dominant-Influencer,ENTJ,139.0,29.0,6
101431,33,54,ID,Influencer-Dominant,ISFJ,109.51351351351352,27.464839094159714,5
101432,62,45,SI,Steadiness-Influencer,ISFJ,109.51351351351352,27.464839094159714,10
101433,94,70,DS,Dominant-Steadiness,ISFP,124.0,29.0,10
101434,89,93,ID,Influencer-Dominant,INFJ,109.51351351351352,27.464839094159714,8
101435,59,92,CS,Conscientious-Steadiness,ISFP,109.51351351351352,27.464839094159714,6
101436,48,69,CD,Conscientious-Dominant,ESFP,80.0,25.0,3
101437,75,47,CD,Conscientious-Dominant,INTJ,125.0,35.0,2
101438,57,62,SI,Steadiness-Influencer,ENFP,140.0,27.0,6
101439,27,32,CI,Dominant-Influencer,ISFP,123.0,25.0,9
101440,22,71,IC,Influencer-Conscientious,ENFP,119.0,24.0,1
101441,97,27,DS,Dominant-Steadiness,ENFJ,134.0,26.0,8
101442,28,88,DC,Dominant-Conscientious,ESTJ,94.0,17.0,8
101443,76,32,SI,Steadiness-Influencer,ESFJ,92.0,20.0,7
101444,24,88,CD,Conscientious-Dominant,ISFP,86.0,19.0,6
101445,95,96,SI,Steadiness-Influencer,ESTP,108.0,25.0,8
101446,65,65,SI,Steadiness-Influencer,ENTP,94.0,18.0,5
101447,22,83,DC,Dominant-Conscientious,ENTP,94.0,31.0,4
101448,67,27,IC,Influencer-Conscientious,ENFP,109.51351351351352,27.464839094159714,8
101449,62,77,IS,Influencer-Steadiness,ESFJ,117.0,23.0,7
101450,71,63,ID,Influencer-Dominant,INTJ,98.0,29.0,6
101451,100,76,DC,Dominant-Conscientious,INTJ,125.0,25.0,6
101452,97,52,DS,Dominant-Steadiness,INTP,128.0,20.0,9
101453,75,53,ID,Influencer-Dominant,ESFP,106.0,27.0,8
101454,20,63,CD,Conscientious-Dominant,ENFP,109.51351351351352,40.0,6
101455,39,56,CI,Conscientious-Influencer,ESFJ,83.0,26.0,10
101456,99,29,CI,Dominant-Influencer,ESFP,123.0,34.0,8
101457,85,51,CI,Conscientious-Influencer,ESTJ,125.0,15.0,8
101458,39,46,CI,Influencer-Dominant,ENFP,104.0,33.0,5
101459,74,76,DC,Dominant-Conscientious,ISFP,98.0,30.0,4
101460,67,22,IC,Influencer-Conscientious,ENFP,90.0,31.0,1
101461,88,37,IS,Influencer-Steadiness,INTJ,80.0,33.0,2
101462,79,41,DS,Dominant-Steadiness,INFP,137.0,31.0,1
101463,85,87,SD,Steadiness-Dominant,INFP,88.0,27.0,10
101464,94,90,DS,Dominant-Steadiness,ISTJ,129.0,29.0,2
101465,83,84,CS,Conscientious-Steadiness,INFJ,94.0,22.0,6
101466,45,93,IC,Influencer-Conscientious,ESFJ,109.51351351351352,27.464839094159714,2
101467,29,26,CD,Conscientious-Dominant,ISFP,89.0,23.0,10
101468,35,20,DS,Dominant-Steadiness,ESTJ,140.0,25.0,3
101469,63,96,CI,Conscientious-Influencer,ENFJ,136.0,27.0,1
101470,64,75,DI,Dominant-Influencer,ESFJ,82.0,35.0,8
101471,86,62,SI,Steadiness-Influencer,INTJ,109.51351351351352,27.464839094159714,7
101472,70,58,CI,Conscientious-Influencer,INTP,93.0,24.0,3
101473,76,37,IC,Influencer-Conscientious,INFJ,106.0,13.0,4
101474,61,22,SC,Steadiness-Conscientious,ENFP,127.0,28.0,5
101475,73,53,IC,Influencer-Conscientious,ENTJ,127.0,24.0,6
