employee_id,directorate,role,grade,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
101923,Technology,HRBP,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,67.27,70.34
101923,Technology,HRBP,S1,Core Competencies,avg_competency_score_tv,3.39,3.17,93.72,93.72,70.34
101923,Technology,HRBP,S1,Motivation & Drive,pauli,63.50,53.00,83.46,83.46,70.34
101923,Technology,HRBP,S1,PAPI General Score,papi_score_tv,5.00,5.15,103.00,103.00,70.34
101923,Technology,HRBP,S1,Social Orientation & Collaboration,faxtor,59.00,44.00,74.58,74.58,70.34
101923,Technology,HRBP,S1,Top Strength Theme,strength_theme,0,Competition,0.00,0.00,70.34
101924,Commercial,Data Analyst,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,29.00,105.59,124.77,74.03
101924,Commercial,Data Analyst,S2,Cognitive Complexity & Problem-Solving,iq,109.51,130.00,118.71,124.77,74.03
101924,Commercial,Data Analyst,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,9.00,150.00,124.77,74.03
101924,Commercial,Data Analyst,S2,Core Competencies,avg_competency_score_tv,3.39,3.06,90.33,90.33,74.03
101924,Commercial,Data Analyst,S2,Motivation & Drive,pauli,63.50,21.00,33.07,33.07,74.03
101924,Commercial,Data Analyst,S2,PAPI General Score,papi_score_tv,5.00,4.80,95.99,95.99,74.03
101924,Commercial,Data Analyst,S2,Social Orientation & Collaboration,faxtor,59.00,59.00,100.00,100.00,74.03
101924,Commercial,Data Analyst,S2,Top Strength Theme,strength_theme,0,Self-Assurance,0.00,0.00,74.03
101925,Commercial,Brand Executive,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,37.00,134.72,110.88,99.81
101925,Commercial,Brand Executive,S2,Cognitive Complexity & Problem-Solving,iq,109.51,89.00,81.27,110.88,99.81
101925,Commercial,Brand Executive,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,110.88,99.81
101925,Commercial,Brand Executive,S2,Core Competencies,avg_competency_score_tv,3.39,3.12,92.12,92.12,99.81
101925,Commercial,Brand Executive,S2,Motivation & Drive,pauli,63.50,91.00,143.31,143.31,99.81
101925,Commercial,Brand Executive,S2,PAPI General Score,papi_score_tv,5.00,5.00,99.99,99.99,99.81
101925,Commercial,Brand Executive,S2,Social Orientation & Collaboration,faxtor,59.00,90.00,152.54,152.54,99.81
101925,Commercial,Brand Executive,S2,Top Strength Theme,strength_theme,0,Futuristic,0.00,0.00,99.81
101926,Commercial,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,21.00,76.46,84.39,76.96
101926,Commercial,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,iq,109.51,84.00,76.70,84.39,76.96
101926,Commercial,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,84.39,76.96
101926,Commercial,Sales Superviser,S1,Core Competencies,avg_competency_score_tv,3.39,3.16,93.29,93.29,76.96
101926,Commercial,Sales Superviser,S1,Motivation & Drive,pauli,63.50,34.00,53.54,53.54,76.96
101926,Commercial,Sales Superviser,S1,PAPI General Score,papi_score_tv,5.00,3.90,78.00,78.00,76.96
101926,Commercial,Sales Superviser,S1,Social Orientation & Collaboration,faxtor,59.00,90.00,152.54,152.54,76.96
101926,Commercial,Sales Superviser,S1,Top Strength Theme,strength_theme,0,Competition,0.00,0.00,76.96
101927,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,24.00,87.38,68.02,71.83
101927,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,68.02,71.83
101927,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,68.02,71.83
101927,Commercial,HRBP,S1,Core Competencies,avg_competency_score_tv,3.39,3.66,108.11,108.11,71.83
101927,Commercial,HRBP,S1,Motivation & Drive,pauli,63.50,33.00,51.97,51.97,71.83
101927,Commercial,HRBP,S1,PAPI General Score,papi_score_tv,5.00,5.40,107.97,107.97,71.83
101927,Commercial,HRBP,S1,Social Orientation & Collaboration,faxtor,59.00,56.00,94.92,94.92,71.83
101927,Commercial,HRBP,S1,Top Strength Theme,strength_theme,0,Responsibility,0.00,0.00,71.83
101928,Technology,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,24.00,87.38,81.48,75.51
101928,Technology,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,iq,109.51,99.00,90.40,81.48,75.51
101928,Technology,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,81.48,75.51
101928,Technology,Sales Superviser,S1,Core Competencies,avg_competency_score_tv,3.39,3.17,93.66,93.66,75.51
101928,Technology,Sales Superviser,S1,Motivation & Drive,pauli,63.50,71.00,111.81,111.81,75.51
101928,Technology,Sales Superviser,S1,PAPI General Score,papi_score_tv,5.00,5.00,99.99,99.99,75.51
101928,Technology,Sales Superviser,S1,Social Orientation & Collaboration,faxtor,59.00,39.00,66.10,66.10,75.51
101928,Technology,Sales Superviser,S1,Top Strength Theme,strength_theme,0,Communication,0.00,0.00,75.51
101929,Technology,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,27.00,98.31,65.41,68.42
101929,Technology,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,89.00,81.27,65.41,68.42
101929,Technology,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,65.41,68.42
101929,Technology,Sales Superviser,SMA,Core Competencies,avg_competency_score_tv,3.39,3.06,90.28,90.28,68.42
101929,Technology,Sales Superviser,SMA,Motivation & Drive,pauli,63.50,22.00,34.65,34.65,68.42
101929,Technology,Sales Superviser,SMA,PAPI General Score,papi_score_tv,5.00,5.50,110.01,110.01,68.42
101929,Technology,Sales Superviser,SMA,Social Orientation & Collaboration,faxtor,59.00,65.00,110.17,110.17,68.42
101929,Technology,Sales Superviser,SMA,Top Strength Theme,strength_theme,0,Analytical,0.00,0.00,68.42
101930,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,122.22,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,122.22,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,122.22,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Core Competencies,avg_competency_score_tv,3.39,3.68,108.83,108.83,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Motivation & Drive,pauli,63.50,66.00,103.94,103.94,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,PAPI General Score,papi_score_tv,5.00,5.15,103.00,103.00,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Social Orientation & Collaboration,faxtor,59.00,38.00,64.41,64.41,100.40
101930,HR & Corp Affairs,Sales Superviser,S2,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,100.40
101931,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,28.00,101.95,117.32,89.00
101931,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,117.32,89.00
101931,Commercial,HRBP,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,9.00,150.00,117.32,89.00
101931,Commercial,HRBP,SMA,Core Competencies,avg_competency_score_tv,3.39,2.40,70.84,70.84,89.00
101931,Commercial,HRBP,SMA,Motivation & Drive,pauli,63.50,92.00,144.88,144.88,89.00
101931,Commercial,HRBP,SMA,PAPI General Score,papi_score_tv,5.00,4.20,83.99,83.99,89.00
101931,Commercial,HRBP,SMA,Social Orientation & Collaboration,faxtor,59.00,69.00,116.95,116.95,89.00
101931,Commercial,HRBP,SMA,Top Strength Theme,strength_theme,0,Relator,0.00,0.00,89.00
101932,Commercial,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,72.22,74.31
101932,Commercial,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,72.22,74.31
101932,Commercial,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,72.22,74.31
101932,Commercial,Sales Superviser,S2,Core Competencies,avg_competency_score_tv,3.39,3.05,90.10,90.10,74.31
101932,Commercial,Sales Superviser,S2,Motivation & Drive,pauli,63.50,28.00,44.09,44.09,74.31
101932,Commercial,Sales Superviser,S2,PAPI General Score,papi_score_tv,5.00,5.70,113.99,113.99,74.31
101932,Commercial,Sales Superviser,S2,Social Orientation & Collaboration,faxtor,59.00,74.00,125.42,125.42,74.31
101932,Commercial,Sales Superviser,S2,Top Strength Theme,strength_theme,0,Command,0.00,0.00,74.31
101933,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,26.00,94.67,128.51,70.30
101933,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,136.00,124.19,128.51,70.30
101933,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,10.00,166.67,128.51,70.30
101933,Commercial,Sales Superviser,SMA,Core Competencies,avg_competency_score_tv,3.39,2.70,79.65,79.65,70.30
101933,Commercial,Sales Superviser,SMA,Motivation & Drive,pauli,63.50,43.00,67.72,67.72,70.30
101933,Commercial,Sales Superviser,SMA,PAPI General Score,papi_score_tv,5.00,4.50,89.99,89.99,70.30
101933,Commercial,Sales Superviser,SMA,Social Orientation & Collaboration,faxtor,59.00,33.00,55.93,55.93,70.30
101933,Commercial,Sales Superviser,SMA,Top Strength Theme,strength_theme,0,Context,0.00,0.00,70.30
101934,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,25.00,91.03,110.70,76.25
101934,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,iq,109.51,118.00,107.75,110.70,76.25
101934,Commercial,HRBP,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,110.70,76.25
101934,Commercial,HRBP,S1,Core Competencies,avg_competency_score_tv,3.39,3.59,106.11,106.11,76.25
101934,Commercial,HRBP,S1,Motivation & Drive,pauli,63.50,25.00,39.37,39.37,76.25
101934,Commercial,HRBP,S1,PAPI General Score,papi_score_tv,5.00,5.15,103.01,103.01,76.25
101934,Commercial,HRBP,S1,Social Orientation & Collaboration,faxtor,59.00,58.00,98.31,98.31,76.25
101934,Commercial,HRBP,S1,Top Strength Theme,strength_theme,0,Maximizer,0.00,0.00,76.25
101935,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,17.00,61.90,85.09,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,iq,109.51,84.00,76.70,85.09,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,85.09,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Core Competencies,avg_competency_score_tv,3.39,3.07,90.75,90.75,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Motivation & Drive,pauli,63.50,24.00,37.80,37.80,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,PAPI General Score,papi_score_tv,5.00,4.95,99.00,99.00,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Social Orientation & Collaboration,faxtor,59.00,71.00,120.34,120.34,72.16
101935,HR & Corp Affairs,Sales Superviser,D3,Top Strength Theme,strength_theme,0,Connectedness,0.00,0.00,72.16
101936,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,29.00,105.59,71.19,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,iq,109.51,100.00,91.31,71.19,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,71.19,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Core Competencies,avg_competency_score_tv,3.39,5.17,152.74,152.74,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Motivation & Drive,pauli,63.50,87.00,137.01,137.01,96.17
101936,HR & Corp Affairs,Data Analyst,S1,PAPI General Score,papi_score_tv,5.00,5.55,111.00,111.00,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Social Orientation & Collaboration,faxtor,59.00,62.00,105.08,105.08,96.17
101936,HR & Corp Affairs,Data Analyst,S1,Top Strength Theme,strength_theme,0,Discipline,0.00,0.00,96.17
101937,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,30.00,109.23,72.10,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,iq,109.51,99.00,90.40,72.10,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,72.10,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Core Competencies,avg_competency_score_tv,3.39,2.84,83.83,83.83,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Motivation & Drive,pauli,63.50,92.00,144.88,144.88,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,PAPI General Score,papi_score_tv,5.00,4.30,85.99,85.99,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Social Orientation & Collaboration,faxtor,59.00,65.00,110.17,110.17,82.83
101937,HR & Corp Affairs,Sales Superviser,S1,Top Strength Theme,strength_theme,0,Empathy,0.00,0.00,82.83
101938,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,34.00,123.79,88.14,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,iq,109.51,81.00,73.96,88.14,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,88.14,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Core Competencies,avg_competency_score_tv,3.39,3.68,108.65,108.65,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Motivation & Drive,pauli,63.50,74.00,116.54,116.54,85.57
101938,HR & Corp Affairs,Brand Executive,D3,PAPI General Score,papi_score_tv,5.00,4.75,95.00,95.00,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Social Orientation & Collaboration,faxtor,59.00,62.00,105.08,105.08,85.57
101938,HR & Corp Affairs,Brand Executive,D3,Top Strength Theme,strength_theme,0,Analytical,0.00,0.00,85.57
101939,Technology,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,23.00,83.74,98.54,80.98
101939,Technology,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,86.00,78.53,98.54,80.98
101939,Technology,Finance Officer,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,98.54,80.98
101939,Technology,Finance Officer,SMA,Core Competencies,avg_competency_score_tv,3.39,3.42,101.15,101.15,80.98
101939,Technology,Finance Officer,SMA,Motivation & Drive,pauli,63.50,24.00,37.80,37.80,80.98
101939,Technology,Finance Officer,SMA,PAPI General Score,papi_score_tv,5.00,5.30,106.00,106.00,80.98
101939,Technology,Finance Officer,SMA,Social Orientation & Collaboration,faxtor,59.00,84.00,142.37,142.37,80.98
101939,Technology,Finance Officer,SMA,Top Strength Theme,strength_theme,0,Relator,0.00,0.00,80.98
101940,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,88.89,111.33
101940,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,88.89,111.33
101940,Technology,Finance Officer,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,88.89,111.33
101940,Technology,Finance Officer,S2,Core Competencies,avg_competency_score_tv,3.39,3.41,100.73,100.73,111.33
101940,Technology,Finance Officer,S2,Motivation & Drive,pauli,63.50,94.00,148.03,148.03,111.33
101940,Technology,Finance Officer,S2,PAPI General Score,papi_score_tv,5.00,5.50,110.01,110.01,111.33
101940,Technology,Finance Officer,S2,Social Orientation & Collaboration,faxtor,59.00,71.00,120.34,120.34,111.33
101940,Technology,Finance Officer,S2,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,111.33
101941,HR & Corp Affairs,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,32.00,116.51,81.30,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,103.00,94.05,81.30,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,2.00,33.33,81.30,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Core Competencies,avg_competency_score_tv,3.39,2.90,85.80,85.80,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Motivation & Drive,pauli,63.50,31.00,48.82,48.82,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,PAPI General Score,papi_score_tv,5.00,5.40,108.00,108.00,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Social Orientation & Collaboration,faxtor,59.00,89.00,150.85,150.85,79.13
101941,HR & Corp Affairs,Data Analyst,SMA,Top Strength Theme,strength_theme,0,Relator,0.00,0.00,79.13
101942,HR & Corp Affairs,Supply Planner,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,30.00,109.23,113.35,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Cognitive Complexity & Problem-Solving,iq,109.51,125.00,114.14,113.35,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,7.00,116.67,113.35,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Core Competencies,avg_competency_score_tv,3.39,2.00,59.15,59.15,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Motivation & Drive,pauli,63.50,27.00,42.52,42.52,58.83
101942,HR & Corp Affairs,Supply Planner,S1,PAPI General Score,papi_score_tv,5.00,4.95,99.00,99.00,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Social Orientation & Collaboration,faxtor,59.00,23.00,38.98,38.98,58.83
101942,HR & Corp Affairs,Supply Planner,S1,Top Strength Theme,strength_theme,0,Positivity,0.00,0.00,58.83
101943,Commercial,HRBP,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,77.78,102.79
101943,Commercial,HRBP,S2,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,77.78,102.79
101943,Commercial,HRBP,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,2.00,33.33,77.78,102.79
101943,Commercial,HRBP,S2,Core Competencies,avg_competency_score_tv,3.39,3.28,96.78,96.78,102.79
101943,Commercial,HRBP,S2,Motivation & Drive,pauli,63.50,61.00,96.06,96.06,102.79
101943,Commercial,HRBP,S2,PAPI General Score,papi_score_tv,5.00,4.85,97.00,97.00,102.79
101943,Commercial,HRBP,S2,Social Orientation & Collaboration,faxtor,59.00,88.00,149.15,149.15,102.79
101943,Commercial,HRBP,S2,Top Strength Theme,strength_theme,0,Belief,100.00,100.00,102.79
101944,Technology,HRBP,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,30.00,109.23,116.54,84.99
101944,Technology,HRBP,S2,Cognitive Complexity & Problem-Solving,iq,109.51,99.00,90.40,116.54,84.99
101944,Technology,HRBP,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,9.00,150.00,116.54,84.99
101944,Technology,HRBP,S2,Core Competencies,avg_competency_score_tv,3.39,3.21,94.90,94.90,84.99
101944,Technology,HRBP,S2,Motivation & Drive,pauli,63.50,52.00,81.89,81.89,84.99
101944,Technology,HRBP,S2,PAPI General Score,papi_score_tv,5.00,6.00,120.00,120.00,84.99
101944,Technology,HRBP,S2,Social Orientation & Collaboration,faxtor,59.00,57.00,96.61,96.61,84.99
101944,Technology,HRBP,S2,Top Strength Theme,strength_theme,0,Command,0.00,0.00,84.99
101945,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,29.00,105.59,118.60,78.31
101945,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,iq,109.51,128.00,116.88,118.60,78.31
101945,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,118.60,78.31
101945,Technology,Supply Planner,S2,Core Competencies,avg_competency_score_tv,3.39,3.59,106.11,106.11,78.31
101945,Technology,Supply Planner,S2,Motivation & Drive,pauli,63.50,35.00,55.12,55.12,78.31
101945,Technology,Supply Planner,S2,PAPI General Score,papi_score_tv,5.00,5.35,107.00,107.00,78.31
101945,Technology,Supply Planner,S2,Social Orientation & Collaboration,faxtor,59.00,49.00,83.05,83.05,78.31
101945,Technology,Supply Planner,S2,Top Strength Theme,strength_theme,0,Harmony,0.00,0.00,78.31
101946,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,27.46,100.00,100.00,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,iq,109.51,109.51,100.00,100.00,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,6.00,100.00,100.00,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Core Competencies,avg_competency_score_tv,3.39,2.84,84.01,84.01,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Motivation & Drive,pauli,63.50,55.00,86.61,86.61,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,PAPI General Score,papi_score_tv,5.00,4.10,81.99,81.99,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Social Orientation & Collaboration,faxtor,59.00,20.00,33.90,33.90,64.42
101946,HR & Corp Affairs,Sales Superviser,S2,Top Strength Theme,strength_theme,0,Communication,0.00,0.00,64.42
101947,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,22.00,80.10,108.28,65.63
101947,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,122.00,111.40,108.28,65.63
101947,Technology,HRBP,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,8.00,133.33,108.28,65.63
101947,Technology,HRBP,SMA,Core Competencies,avg_competency_score_tv,3.39,3.13,92.46,92.46,65.63
101947,Technology,HRBP,SMA,Motivation & Drive,pauli,63.50,26.00,40.94,40.94,65.63
101947,Technology,HRBP,SMA,PAPI General Score,papi_score_tv,5.00,5.40,108.00,108.00,65.63
101947,Technology,HRBP,SMA,Social Orientation & Collaboration,faxtor,59.00,26.00,44.07,44.07,65.63
101947,Technology,HRBP,SMA,Top Strength Theme,strength_theme,0,Harmony,0.00,0.00,65.63
101948,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,gtq,27.46,26.00,94.67,86.65,81.08
101948,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,iq,109.51,108.00,98.62,86.65,81.08
101948,Commercial,Sales Superviser,SMA,Cognitive Complexity & Problem-Solving,tiki,6.00,4.00,66.67,86.65,81.08
101948,Commercial,Sales Superviser,SMA,Core Competencies,avg_competency_score_tv,3.39,3.29,97.19,97.19,81.08
101948,Commercial,Sales Superviser,SMA,Motivation & Drive,pauli,63.50,75.00,118.11,118.11,81.08
101948,Commercial,Sales Superviser,SMA,PAPI General Score,papi_score_tv,5.00,4.65,92.99,92.99,81.08
101948,Commercial,Sales Superviser,SMA,Social Orientation & Collaboration,faxtor,59.00,54.00,91.53,91.53,81.08
101948,Commercial,Sales Superviser,SMA,Top Strength Theme,strength_theme,0,Analytical,0.00,0.00,81.08
101949,Technology,Supply Planner,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,27.00,98.31,64.50,88.54
101949,Technology,Supply Planner,S1,Cognitive Complexity & Problem-Solving,iq,109.51,86.00,78.53,64.50,88.54
101949,Technology,Supply Planner,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,64.50,88.54
101949,Technology,Supply Planner,S1,Core Competencies,avg_competency_score_tv,3.39,2.44,72.02,72.02,88.54
101949,Technology,Supply Planner,S1,Motivation & Drive,pauli,63.50,92.00,144.88,144.88,88.54
101949,Technology,Supply Planner,S1,PAPI General Score,papi_score_tv,5.00,4.95,99.00,99.00,88.54
101949,Technology,Supply Planner,S1,Social Orientation & Collaboration,faxtor,59.00,89.00,150.85,150.85,88.54
101949,Technology,Supply Planner,S1,Top Strength Theme,strength_theme,0,Focus,0.00,0.00,88.54
101950,Technology,Finance Officer,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,31.00,112.87,90.97,96.44
101950,Technology,Finance Officer,S1,Cognitive Complexity & Problem-Solving,iq,109.51,84.00,76.70,90.97,96.44
101950,Technology,Finance Officer,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,5.00,83.33,90.97,96.44
101950,Technology,Finance Officer,S1,Core Competencies,avg_competency_score_tv,3.39,3.34,98.55,98.55,96.44
101950,Technology,Finance Officer,S1,Motivation & Drive,pauli,63.50,98.00,154.33,154.33,96.44
101950,Technology,Finance Officer,S1,PAPI General Score,papi_score_tv,5.00,5.30,105.99,105.99,96.44
101950,Technology,Finance Officer,S1,Social Orientation & Collaboration,faxtor,59.00,76.00,128.81,128.81,96.44
101950,Technology,Finance Officer,S1,Top Strength Theme,strength_theme,0,Woo,0.00,0.00,96.44
101951,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,gtq,27.46,22.00,80.10,70.30,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,iq,109.51,125.00,114.14,70.30,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Cognitive Complexity & Problem-Solving,tiki,6.00,1.00,16.67,70.30,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Core Competencies,avg_competency_score_tv,3.39,3.16,93.47,93.47,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Motivation & Drive,pauli,63.50,75.00,118.11,118.11,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,PAPI General Score,papi_score_tv,5.00,5.15,103.00,103.00,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Social Orientation & Collaboration,faxtor,59.00,28.00,47.46,47.46,72.06
101951,HR & Corp Affairs,Sales Superviser,S1,Top Strength Theme,strength_theme,0,Context,0.00,0.00,72.06
101952,Technology,Data Analyst,D3,Cognitive Complexity & Problem-Solving,gtq,27.46,17.00,61.90,72.61,61.82
101952,Technology,Data Analyst,D3,Cognitive Complexity & Problem-Solving,iq,109.51,116.00,105.92,72.61,61.82
101952,Technology,Data Analyst,D3,Cognitive Complexity & Problem-Solving,tiki,6.00,3.00,50.00,72.61,61.82
101952,Technology,Data Analyst,D3,Core Competencies,avg_competency_score_tv,3.39,2.73,80.70,80.70,61.82
101952,Technology,Data Analyst,D3,Motivation & Drive,pauli,63.50,44.00,69.29,69.29,61.82
101952,Technology,Data Analyst,D3,PAPI General Score,papi_score_tv,5.00,4.45,88.99,88.99,61.82
101952,Technology,Data Analyst,D3,Social Orientation & Collaboration,faxtor,59.00,35.00,59.32,59.32,61.82
101952,Technology,Data Analyst,D3,Top Strength Theme,strength_theme,0,Positivity,0.00,0.00,61.82
101953,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,gtq,27.46,33.00,120.15,90.12,74.65
101953,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,iq,109.51,128.00,116.88,90.12,74.65
101953,Technology,Supply Planner,S2,Cognitive Complexity & Problem-Solving,tiki,6.00,2.00,33.33,90.12,74.65
101953,Technology,Supply Planner,S2,Core Competencies,avg_competency_score_tv,3.39,2.56,75.58,75.58,74.65
